text,label,word_count
invoice order id  10390 customer id  ernsh order date  2016-12-23 customer details  contact name  roland mendel address  kirchgasse 6 city  graz postal code  8010 country  austria phone  7675-3425 fax  7675-3426 product details  product id product name quantity unit price 31 gorgonzola telino 60 10 0 35 steeleye stout 40 14 4 46 spegesild 45 9 6 72 mozzarella di giovanni 24 27 8 totalprice 2275 2 page 1,invoice,68
purchase orders order id order date customer name 10667 2017-09-12 roland mendel products product id  product  quantity  unit price  69 gudbrandsdalsost 45 36 71 flotemysost 14 21 5 page 1,purchase Order,30
order id  10941 shipping details  ship name  save-a-lot markets ship address  187 suffolk ln. ship city  boise ship region  north america ship postal code  83720 ship country  usa customer details  customer id  savea customer name  save-a-lot markets employee details  employee name  robert king shipper details  shipper id  2 shipper name  united package order details  order date  2018-03-11 shipped date  2018-03-20 products  -------------------------------------------------------------------------------------------------- product  gorgonzola telino quantity  44 unit price  12 5 total  550 0 -------------------------------------------------------------------------------------------------- product  tarte au sucre quantity  30 unit price  49 3 total  1479 0 -------------------------------------------------------------------------------------------------- product  scottish longbreads quantity  80 unit price  12 5 total  1000 0 -------------------------------------------------------------------------------------------------- product  mozzarella di giovanni quantity  50 unit price  34 8 total  1739 9999999999998 total price  total price  4769 0,ShippingOrder,121
"order id  10585 shipping details  ship name  wellington importadora ship address  rua do mercado, 12 ship city  resende ship region  south america ship postal code  08737-363 ship country  brazil customer details  customer id  welli customer name  wellington importadora employee details  employee name  robert king shipper details  shipper id  1 shipper name  speedy express order details  order date  2017-07-01 shipped date  2017-07-10 products  -------------------------------------------------------------------------------------------------- product  zaanse koeken quantity  15 unit price  9 5 total  142 5 total price  total price  142 5",ShippingOrder,81
order id  10712 shipping details  ship name  hungry owl all-night grocers ship address  8 johnstown road ship city  cork ship region  british isles ship postal code  none ship country  ireland customer details  customer id  hungo customer name  hungry owl all-night grocers employee details  employee name  janet leverling shipper details  shipper id  1 shipper name  speedy express order details  order date  2017-10-21 shipped date  2017-10-31 products  -------------------------------------------------------------------------------------------------- product  perth pasties quantity  3 unit price  32 8 total  98 39999999999999 -------------------------------------------------------------------------------------------------- product  gnocchi di nonna alice quantity  30 unit price  38 0 total  1140 0 total price  total price  1238 4,ShippingOrder,99
order id  10296 shipping details  ship name  lila-supermercado ship address  carrera 52 con ave. bolívar  65-98 llano largo ship city  barquisimeto ship region  south america ship postal code  3508 ship country  venezuela customer details  customer id  lilas customer name  lila-supermercado employee details  employee name  michael suyama shipper details  shipper id  1 shipper name  speedy express order details  order date  2016-09-03 shipped date  2016-09-11 products  -------------------------------------------------------------------------------------------------- product  queso cabrales quantity  12 unit price  16 8 total  201 60000000000002 -------------------------------------------------------------------------------------------------- product  pavlova quantity  30 unit price  13 9 total  417 0 -------------------------------------------------------------------------------------------------- product  gudbrandsdalsost quantity  15 unit price  28 8 total  432 0 total price  total price  1050 6,ShippingOrder,107
stock report for 2017-05 category   grains cereals id category   5 product units sold units in stock unit price gustaf s knäckebröd 24 104 21 tunnbröd 90 61 9 gnocchi di nonna alice 30 21 38 ravioli angelo 5 36 19 5,report,41
purchase orders order id order date customer name 10580 2017-06-26 henriette pfalzheim products product id  product  quantity  unit price  14 tofu 15 23 25 41 jack s new england clam chowder 9 9 65 65 louisiana fiery hot pepper sauce 30 21 05 page 1,purchase Order,45
invoice order id  10960 customer id  hilaa order date  2018-03-19 customer details  contact name  carlos hernández address  carrera 22 con ave. carlos soublette  8-35 city  san cristóbal postal code  5022 country  venezuela phone   5  555-1340 fax   5  555-1948 product details  product id product name quantity unit price 24 guaraná fantástica 10 4 5 41 jack s new england clam chowder 24 9 65 totalprice 276 6 page 1,invoice,68
order id  10314 shipping details  ship name  rattlesnake canyon grocery ship address  2817 milton dr. ship city  albuquerque ship region  north america ship postal code  87110 ship country  usa customer details  customer id  rattc customer name  rattlesnake canyon grocery employee details  employee name  nancy davolio shipper details  shipper id  2 shipper name  united package order details  order date  2016-09-25 shipped date  2016-10-04 products  -------------------------------------------------------------------------------------------------- product  mascarpone fabioli quantity  40 unit price  25 6 total  1024 0 -------------------------------------------------------------------------------------------------- product  escargots de bourgogne quantity  30 unit price  10 6 total  318 0 -------------------------------------------------------------------------------------------------- product  tarte au sucre quantity  25 unit price  39 4 total  985 0 total price  total price  2327 0,ShippingOrder,110
invoice order id  10274 customer id  vinet order date  2016-08-06 customer details  contact name  paul henriot address  59 rue de l abbaye city  reims postal code  51100 country  france phone  26 47 15 10 fax  26 47 15 11 product details  product id product name quantity unit price 71 flotemysost 20 17 2 72 mozzarella di giovanni 7 27 8 totalprice 538 6 page 1,invoice,65
invoice order id  10780 customer id  lilas order date  2017-12-16 customer details  contact name  carlos gonzález address  carrera 52 con ave. bolívar  65-98 llano largo city  barquisimeto postal code  3508 country  venezuela phone   9  331-6954 fax   9  331-7256 product details  product id product name quantity unit price 70 outback lager 35 15 0 77 original frankfurter grüne soße 15 13 0 totalprice 720 0 page 1,invoice,66
purchase orders order id order date customer name 10744 2017-11-17 palle ibsen products product id  product  quantity  unit price  40 boston crab meat 50 18 4 page 1,purchase Order,28
invoice order id  11044 customer id  wolza order date  2018-04-23 customer details  contact name  zbyszek piestrzeniewicz address  ul. filtrowa 68 city  warszawa postal code  01-012 country  poland phone   26  642-7012 fax   26  642-7012 product details  product id product name quantity unit price 62 tarte au sucre 12 49 3 totalprice 591 5999999999999 page 1,invoice,54
